epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.23713646829128265	0.05004334822297096	0.2427733027274395	0.21319910883903503	0.0906062126159668	0.22911025004358918
20.0	0.22058166563510895	0.04954257607460022	0.22855869663966097	0.20223714411258698	0.08565311133861542	0.21906448004556456
30.0	0.21521253883838654	0.04933919757604599	0.22007535393141067	0.19865772128105164	0.08634054660797119	0.21244932405156206
40.0	0.21342283487319946	0.04509229212999344	0.2195010383615436	0.1957494467496872	0.08241959661245346	0.2096714015718111
50.0	0.2129753977060318	0.04768991842865944	0.2173389612442966	0.1977628618478775	0.08529574424028397	0.21072748275663672
60.0	0.2076062709093094	0.043430835008621216	0.21641873505930762	0.1917225867509842	0.07951895892620087	0.2066694014017324
70.0	0.1977628767490387	0.04438861832022667	0.2076695228627256	0.18612974882125854	0.08100613206624985	0.20050163896854833
80.0	0.20984341204166412	0.04541126638650894	0.2116078971903307	0.1885906159877777	0.08121892064809799	0.200454758917498
90.0	0.20760628581047058	0.04757949709892273	0.2103729958727301	0.1910514533519745	0.08397331833839417	0.20323923680928585
100.0	0.19507832825183868	0.0439053550362587	0.1963070271978852	0.18702460825443268	0.07861129939556122	0.19492986740816978
110.0	0.2017897069454193	0.04409588500857353	0.20043980023704383	0.19149889051914215	0.08238080143928528	0.1988703142561834
