epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.21118570864200592	0.04364437237381935	0.2221454550370923	0.18881432712078094	0.07870516926050186	0.20683144633833037
20.0	0.26085013151168823	0.05840190500020981	0.2846575989211772	0.21677854657173157	0.09463367611169815	0.2518746494195534
30.0	0.28859061002731323	0.06322164088487625	0.3011424121146231	0.24787472188472748	0.11018216609954834	0.2753503413369474
40.0	0.29217004776000977	0.06530497968196869	0.30328958364406156	0.24966442584991455	0.11068332940340042	0.27667062473202436
50.0	0.2863534688949585	0.06541533023118973	0.29597679290094314	0.24921700358390808	0.10923056304454803	0.27351177318199216
60.0	0.28456375002861023	0.06346595287322998	0.29684105125686006	0.24899329245090485	0.1110444888472557	0.27564820620026714
70.0	0.27472037076950073	0.06412410736083984	0.28208687017518497	0.24765099585056305	0.1093805730342865	0.26786126306025215
80.0	0.2711409628391266	0.0639083981513977	0.2779649850985192	0.23892618715763092	0.10490935295820236	0.2602094739027048
90.0	0.2612975537776947	0.06142859533429146	0.2720829196238027	0.23064877092838287	0.1030179038643837	0.2542358278968286
100.0	0.2568233013153076	0.05919854715466499	0.2639408251154868	0.23489932715892792	0.10525476932525635	0.25365238815760477
110.0	0.2559284269809723	0.06024891138076782	0.2624757899540732	0.22460851073265076	0.1017095223069191	0.2459591932914454
120.0	0.2519015669822693	0.058635108172893524	0.25733324178781203	0.2281879186630249	0.1030946597456932	0.24685332442587998
130.0	0.24653245508670807	0.05657859519124031	0.24973090177705515	0.2163310945034027	0.09690336138010025	0.23457579423180017
140.0	0.23266221582889557	0.05410045385360718	0.24036659857640824	0.22035793960094452	0.09867524355649948	0.23613431920479866
150.0	0.23624162375926971	0.05460339039564133	0.24398425027302553	0.2143176794052124	0.09685270488262177	0.23316165800111044
