epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.23847876489162445	0.050354450941085815	0.24344933307386254	0.2136465311050415	0.09079034626483917	0.22934764550860856
20.0	0.22058166563510895	0.049671437591314316	0.2278377044155839	0.20402683317661285	0.0863126814365387	0.21962232674849272
30.0	0.21744967997074127	0.0493248775601387	0.22116538069628122	0.19955256581306458	0.08657415211200714	0.21280709415442153
40.0	0.21342283487319946	0.04470851644873619	0.21849468895825705	0.1957494467496872	0.08202867209911346	0.20874034608072323
50.0	0.21476510167121887	0.047206420451402664	0.21786304994666636	0.197091743350029	0.08471088856458664	0.2099065428483205
60.0	0.20805369317531586	0.043564945459365845	0.2177191374881764	0.19149887561798096	0.07901906222105026	0.20714580691849785
70.0	0.1964206099510193	0.04378657415509224	0.20592584775484454	0.1865772008895874	0.08076068758964539	0.20014769472673677
80.0	0.20805370807647705	0.04567316547036171	0.2106549685087016	0.19105146825313568	0.08275462687015533	0.2023251944016675
90.0	0.20492170751094818	0.04637908190488815	0.20970378143833382	0.1937360018491745	0.08505435287952423	0.20571661809024935
100.0	0.19507832825183868	0.043537240475416183	0.19683873320024042	0.18702462315559387	0.07909082621335983	0.1954393318171862
110.0	0.20134229958057404	0.04403039067983627	0.20141562097468868	0.193064883351326	0.08324196189641953	0.20073935082152256
