epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.18299776315689087	0.0419568307697773	0.1911464838217488	0.1646532565355301	0.07199324667453766	0.18018108156302395
20.0	0.24429532885551453	0.05729738995432854	0.26765098628398837	0.2136465460062027	0.09330519288778305	0.24524501049404746
30.0	0.2836689352989197	0.06687764078378677	0.29723090321421497	0.23780761659145355	0.10934416949748993	0.2678813287809732
40.0	0.2818792164325714	0.06625470519065857	0.29668911063732556	0.24563758075237274	0.11469072848558426	0.2753880295693909
50.0	0.285906046628952	0.06772419065237045	0.29899339679086745	0.24944071471691132	0.11425574868917465	0.277506844061344
60.0	0.29082775115966797	0.06854241341352463	0.30301526948865354	0.24854587018489838	0.11324302107095718	0.2774457428880641
70.0	0.2809843420982361	0.06642469018697739	0.299630752321679	0.2467561662197113	0.11381576955318451	0.27790592579048107
80.0	0.2778523564338684	0.0653565376996994	0.29497265748471424	0.24026845395565033	0.10681410133838654	0.27038571185902416
90.0	0.2697986960411072	0.0625297948718071	0.28344707753026027	0.23713646829128265	0.10525231063365936	0.26376169312944614
100.0	0.27293065190315247	0.06281968206167221	0.2886514900607363	0.2407158762216568	0.10635341703891754	0.26902547708087216
110.0	0.26308727264404297	0.0603213906288147	0.2788180229760097	0.23579418659210205	0.10409846901893616	0.2617400319254175
120.0	0.2639821171760559	0.06012919545173645	0.2814548416612134	0.23668904602527618	0.10365431010723114	0.26340988732027326
130.0	0.2612975537776947	0.059189848601818085	0.27861415053000466	0.2308724820613861	0.10085557401180267	0.258338934558926
140.0	0.24921701848506927	0.05722793564200401	0.26571818361162924	0.2281879186630249	0.10029491037130356	0.25265764178516437
150.0	0.25771814584732056	0.05962510406970978	0.2692551717849007	0.22997763752937317	0.10199981927871704	0.25313039404231635
160.0	0.2559284269809723	0.05781340226531029	0.26995110017100116	0.23646531999111176	0.10306183993816376	0.2583251705133847
