epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.21610739827156067	0.04633698984980583	0.22539221208046997	0.18232661485671997	0.07953285425901413	0.20290538234808214
20.0	0.25369128584861755	0.05607283115386963	0.2717441437719734	0.21744967997074127	0.09763093292713165	0.24657450056158506
30.0	0.28993290662765503	0.06581732630729675	0.30460990495902646	0.254138708114624	0.11512196809053421	0.28168582253586644
40.0	0.285906046628952	0.06423269957304001	0.302151602521977	0.25682327151298523	0.11754994094371796	0.28436136899662434
50.0	0.2903803288936615	0.06424698233604431	0.3021619606099667	0.25771814584732056	0.11536069214344025	0.28227838541515266
60.0	0.2845637798309326	0.06288377195596695	0.2984013356536434	0.25302013754844666	0.11253109574317932	0.2793180113382163
70.0	0.27695751190185547	0.060786135494709015	0.2893654497045765	0.2552572786808014	0.11131972074508667	0.27674654300543744
80.0	0.27606263756752014	0.0604415126144886	0.2859548862712261	0.24697984755039215	0.10811913758516312	0.2695615833198606
90.0	0.27337807416915894	0.06051522493362427	0.2797517411251896	0.24250558018684387	0.10425522178411484	0.26231459193361795
100.0	0.26442950963974	0.056777503341436386	0.27416415987127357	0.2407158613204956	0.10468794405460358	0.2608174763251219
110.0	0.2697986662387848	0.0585879310965538	0.27749747030364835	0.2393735945224762	0.10414905101060867	0.2601584682663935
120.0	0.26442956924438477	0.0585649237036705	0.27407423662822505	0.23825503885746002	0.10482112318277359	0.2598085107217927
130.0	0.25950783491134644	0.05652110278606415	0.26684727469449226	0.231543630361557	0.10074301064014435	0.2516829650874341
