181	15	684
181	15	1182
181	15	968
181	15	834
181	15	973
985	27	30
985	27	255
985	27	133
985	27	390
985	27	355
985	27	258
985	27	573
910	50	364
910	50	196
910	50	229
910	50	113
910	50	246
910	50	11
77	63	834
77	63	968
77	19	993
77	3	725
77	30	1347
77	7	1026
77	30	983
77	63	798
77	30	669
77	37	952
77	63	1182
77	51	1287
77	63	684
77	48	1184
77	30	857
77	63	1269
77	7	1317
77	7	1123
77	30	749
77	30	720
77	63	933
77	42	78
77	30	1305
77	30	916
77	7	1258
77	63	973
77	7	904
77	49	644
77	63	1013
77	63	906
77	55	492
77	7	983
77	7	619
77	7	1142
77	7	585
77	43	806
77	30	1195
77	63	1184
77	15	834
77	15	968
77	15	798
77	15	1182
77	15	684
77	15	1269
77	15	933
77	15	973
77	15	1013
77	15	906
77	15	1184
1220	53	364
1220	14	295
1220	53	258
1220	53	375
1220	53	295
1220	53	6
979	9	392
979	9	125
979	9	54
979	9	16
979	9	12
979	9	262
979	9	334
979	9	556
979	9	384
979	9	301
979	9	32
979	9	416
697	31	381
697	31	365
697	31	110
697	31	280
697	31	292
697	31	263
697	31	179
697	31	333
697	31	137
697	31	291
697	31	270
697	31	254
697	31	103
697	31	29
697	31	210
697	31	184
697	31	276
697	31	70
697	31	514
697	31	182
697	31	46
697	31	275
697	31	200
697	31	225
697	31	264
1056	31	255
1056	31	560
1056	31	297
1056	31	133
1056	31	168
908	1	244
908	1	406
908	1	104
908	1	238
908	1	283
908	1	148
1246	53	95
1246	53	401
1246	53	410
1246	53	169
1246	53	264
1246	53	246
1246	53	91
1246	53	293
1246	53	463
1246	53	166
1246	53	481
1246	53	9
1246	53	110
1246	53	537
1246	53	412
1246	53	76
1246	53	332
1246	53	470
1170	23	419
1170	23	112
1170	23	6
1170	23	64
1170	23	346
1170	23	414
1170	23	216
1170	23	48
165	24	978
165	30	1260
165	45	1266
165	63	798
165	24	776
165	37	952
165	45	1297
165	24	610
165	24	611
165	24	761
165	63	1182
165	24	785
165	24	901
165	48	973
165	43	803
165	63	973
165	12	1023
165	63	1156
165	63	933
165	54	1209
165	37	923
165	37	953
165	63	968
165	24	1181
165	3	772
165	24	1030
165	24	667
165	30	977
165	63	641
165	7	937
165	63	742
165	51	1079
165	63	1184
165	7	904
165	30	1234
165	7	1200
165	24	706
165	63	1269
165	30	691
165	24	824
165	37	938
165	24	783
165	63	684
165	45	1101
165	24	945
165	24	663
165	63	1013
165	47	984
165	63	834
165	12	1147
165	19	1234
165	15	798
165	15	1182
165	15	973
165	15	1156
165	15	933
165	15	968
165	15	641
165	15	742
165	15	1184
165	15	1269
165	15	684
165	15	1013
165	15	834
1045	21	71
1045	41	71
1045	34	71
868	1	94
868	1	324
868	41	327
868	1	323
868	1	327
868	41	321
868	41	323
735	56	24
735	56	449
735	56	410
735	56	570
735	56	513
735	56	399
735	56	31
735	56	554
735	56	346
735	56	28
735	56	19
735	56	342
735	56	150
735	56	455
1001	14	168
1001	14	242
1001	14	422
1001	14	106
1001	14	406
1001	14	350
1001	14	288
1001	14	573
1001	14	71
1001	14	203
1001	14	34
1001	14	564
1001	14	290
1001	14	238
1001	14	345
1001	14	433
1001	14	221
1001	14	280
1001	14	455
1001	14	398
1001	14	363
1001	14	359
1001	14	247
1001	14	396
1001	14	24
1001	14	111
1001	14	193
1001	14	382
1001	14	282
1001	14	432
1001	14	249
1001	14	5
1001	14	231
1001	14	15
1001	14	366
1001	14	162
1001	14	542
1001	14	29
1001	14	298
1001	14	421
690	14	479
690	14	369
690	14	441
690	14	16
690	14	334
690	14	416
690	14	82
469	45	1014
469	57	647
469	24	783
469	51	994
469	38	1250
469	7	619
469	20	1009
469	63	1269
469	19	702
469	48	1184
469	35	1091
469	63	834
469	49	658
469	42	467
469	63	1184
469	43	806
469	17	1091
469	63	1182
469	24	663
469	19	1234
469	19	955
469	63	968
469	7	1085
469	7	1044
469	63	684
469	3	772
469	63	906
469	38	886
469	37	952
469	63	973
469	47	1091
469	19	993
469	15	1269
469	15	834
469	15	1184
469	15	1182
469	15	968
469	15	684
469	15	906
469	15	973
310	63	1156
310	63	834
310	51	1086
310	7	937
310	0	1335
310	19	993
310	52	659
310	45	945
310	30	579
310	52	921
310	63	1269
310	30	830
310	63	968
310	49	950
310	7	773
310	30	1078
310	19	1326
310	30	1002
310	20	1333
310	43	806
310	30	1210
310	63	684
310	63	1182
310	48	1184
310	7	1200
310	63	1206
310	47	1333
310	19	1060
310	63	1054
310	7	890
310	37	952
310	63	1184
310	63	1324
310	30	1135
310	3	772
310	61	923
310	51	1034
310	30	911
310	30	1323
310	30	1176
310	63	917
310	16	1067
310	63	973
310	63	748
310	63	1217
310	63	1163
310	30	884
310	63	641
310	63	933
310	7	745
310	38	1239
310	30	636
310	63	811
310	57	1073
310	30	1072
310	30	1200
310	15	1156
310	15	834
310	15	1269
310	15	968
310	15	684
310	15	1182
310	15	1206
310	15	1054
310	15	1184
310	15	1324
310	15	917
310	15	973
310	15	748
310	15	1217
310	15	1163
310	15	641
310	15	933
310	15	811
1096	28	170
1096	28	538
1096	28	346
1096	28	528
1096	28	442
1096	28	419
1005	34	159
1005	44	415
1005	21	415
1005	34	415
1005	34	74
445	63	1184
445	20	1098
445	37	1201
445	63	973
445	12	881
445	7	796
445	63	834
445	7	904
445	30	977
445	7	890
445	7	1085
445	30	1323
445	29	856
445	7	1200
445	63	933
445	38	833
445	19	702
445	7	657
445	30	1201
445	30	702
445	20	713
445	63	968
445	30	796
445	47	599
445	57	1218
445	12	914
445	63	1269
445	30	1015
445	7	619
445	63	1182
445	63	684
445	48	973
445	30	691
445	43	803
445	15	1184
445	15	973
445	15	834
445	15	933
445	15	968
445	15	1269
445	15	1182
445	15	684
516	0	714
516	61	727
516	30	1002
516	7	1044
516	29	594
516	51	700
516	61	1264
516	48	973
516	63	716
516	43	803
516	63	1269
516	63	998
516	7	619
516	51	1133
516	63	684
516	30	1327
516	37	952
516	7	631
516	54	905
516	63	968
516	24	663
516	63	906
516	63	641
516	30	837
516	7	1200
516	63	1182
516	63	933
516	30	987
516	7	789
516	19	993
516	3	772
516	63	834
516	63	973
516	18	1289
516	7	1031
516	24	783
516	7	1085
516	30	1072
516	30	789
516	30	703
516	7	877
516	7	1027
516	51	588
516	63	793
516	30	1309
516	15	716
516	15	1269
516	15	998
516	15	684
516	15	968
516	15	906
516	15	641
516	15	1182
516	15	933
516	15	834
516	15	973
516	15	793
1345	9	322
1345	9	348
1345	9	251
1345	9	22
1345	9	23
1345	9	495
1345	9	248
1345	9	105
1345	9	324
1345	9	161
1345	9	454
991	9	17
991	9	319
991	9	487
991	9	26
991	9	61
991	9	13
991	9	546
991	9	259
991	9	59
991	9	86
991	9	463
991	9	252
991	9	293
991	9	169
991	9	503
991	9	156
991	9	10
991	9	191
991	9	99
991	9	94
991	9	60
991	9	157
991	9	212
991	9	323
1156	31	332
1156	31	151
1156	31	395
1156	31	307
1156	31	400
1156	31	35
1156	31	367
1156	31	132
1156	31	56
1156	31	570
1156	31	276
1156	31	200
1156	31	555
1156	31	312
1156	31	402
1156	31	314
1156	31	223
1156	31	179
1156	31	471
1156	31	192
1156	31	329
1156	31	57
1156	31	75
1156	31	298
1156	31	381
1156	31	409
1156	31	497
1156	31	484
1156	31	491
1156	31	282
1156	31	165
1156	31	310
1156	31	139
1156	31	398
1156	31	33
1156	31	505
1156	31	178
1156	31	131
1156	31	542
1156	31	228
1156	31	264
1156	31	153
1156	31	219
1156	31	544
1156	31	470
1156	31	316
1156	31	185
1156	31	265
1156	31	532
1156	31	541
1156	31	215
716	31	29
716	31	19
716	31	30
716	31	368
716	31	25
716	31	356
716	31	465
716	31	492
716	31	345
716	31	363
716	31	348
716	31	340
716	31	570
716	31	11
716	31	507
716	31	37
716	31	24
716	31	454
716	31	501
716	31	31
716	31	359
716	31	513
716	31	355
716	31	516
1279	1	407
1279	1	383
1279	1	50
1279	1	446
1279	1	461
1279	1	248
1279	1	513
972	14	1
972	14	456
972	14	574
972	14	56
972	14	335
972	14	149
972	14	57
972	14	441
972	14	502
972	14	515
972	14	349
972	14	82
972	14	58
972	14	226
972	14	38
972	14	485
972	14	439
972	14	369
661	56	462
661	56	346
661	56	337
661	56	349
661	56	452
570	7	1115
570	63	684
570	30	1072
570	4	871
570	30	1078
570	19	993
570	0	889
570	37	952
570	63	973
570	7	745
570	63	716
570	58	737
570	43	803
570	63	1182
570	29	1019
570	30	873
570	63	834
570	63	1156
570	63	933
570	51	1316
570	7	877
570	16	639
570	30	1323
570	63	646
570	7	937
570	61	692
570	7	1085
570	30	884
570	63	1269
570	63	968
570	3	772
570	7	1200
570	18	608
570	30	1200
570	48	973
570	7	1044
570	54	1209
570	63	641
570	30	911
570	12	735
570	15	684
570	15	973
570	15	716
570	15	1182
570	15	834
570	15	1156
570	15	933
570	15	646
570	15	1269
570	15	968
570	15	641
283	63	1206
283	0	815
283	37	952
283	63	973
283	63	906
283	4	590
283	47	1332
283	7	1048
283	63	933
283	63	834
283	7	814
283	48	1184
283	16	1070
283	30	640
283	7	1044
283	7	1085
283	3	772
283	16	908
283	63	1182
283	19	993
283	63	968
283	52	630
283	54	634
283	16	913
283	30	814
283	63	1269
283	7	1027
283	30	1027
283	7	1105
283	30	1085
283	43	806
283	30	907
283	49	1104
283	63	811
283	63	1184
283	63	684
283	51	1224
283	15	1206
283	15	973
283	15	906
283	15	933
283	15	834
283	15	1182
283	15	968
283	15	1269
283	15	811
283	15	1184
283	15	684
1028	36	354
1028	41	25
1028	44	25
1028	36	401
1028	36	336
603	27	100
603	27	106
603	27	261
603	27	193
603	27	356
603	27	239
987	14	448
987	14	534
987	14	25
987	14	390
987	14	150
987	14	484
987	14	516
987	14	507
987	14	266
987	14	312
987	14	447
1305	14	86
1305	14	23
1305	14	78
1305	14	61
1305	14	319
1305	14	118
1305	14	321
1305	14	62
1305	14	157
1305	14	13
1305	14	565
1305	14	99
1305	14	259
1305	14	10
1305	14	60
1305	14	325
1305	14	169
1305	14	322
1305	14	328
1305	14	323
1305	14	156
1305	14	77
1305	14	260
1305	14	492
1305	14	487
1305	14	14
1305	14	348
1305	14	22
1305	14	223
1305	14	429
1305	14	489
1305	14	454
1305	14	327
1305	14	488
1305	14	17
1305	14	45
1305	14	59
1305	14	347
1305	14	368
1305	14	463
794	41	334
794	36	466
794	36	465
794	41	382
794	36	49
336	30	1350
336	63	968
336	63	1184
336	7	1200
336	30	585
336	30	1191
336	63	641
336	24	776
336	49	655
336	30	720
336	24	663
336	48	1184
336	30	983
336	63	646
336	30	749
336	30	1204
336	63	1269
336	3	685
336	37	952
336	37	938
336	63	981
336	63	684
336	42	354
336	7	1027
336	20	931
336	38	1028
336	30	790
336	58	1150
336	24	783
336	7	585
336	54	905
336	63	973
336	63	933
336	63	834
336	19	993
336	30	839
336	7	904
336	51	969
336	43	806
336	63	1182
336	4	723
336	7	619
336	30	1084
336	7	983
336	15	968
336	15	1184
336	15	641
336	15	646
336	15	1269
336	15	981
336	15	684
336	15	973
336	15	933
336	15	834
336	15	1182
86	30	1350
86	30	1298
86	7	983
86	63	1324
86	7	1123
86	30	916
86	63	1206
86	30	857
86	63	1013
86	30	1319
86	7	980
86	30	1278
86	63	1269
86	30	720
86	30	625
86	63	1184
86	63	968
86	63	1175
86	30	1305
86	63	834
86	24	663
86	38	852
86	30	669
86	30	939
86	49	635
86	30	983
86	30	749
86	7	1026
86	30	1308
86	63	748
86	47	624
86	63	933
86	63	617
86	51	825
86	63	1285
86	7	585
86	51	989
86	63	684
86	48	1184
86	63	1182
86	30	1347
86	19	993
86	63	1163
86	16	1157
86	63	1334
86	63	798
86	7	1258
86	37	952
86	38	1058
86	17	624
86	7	1200
86	3	991
86	30	1195
86	24	783
86	35	624
86	30	1136
86	63	973
86	43	806
86	19	1326
86	15	1324
86	15	1206
86	15	1013
86	15	1269
86	15	1184
86	15	968
86	15	1175
86	15	834
86	15	748
86	15	933
86	15	617
86	15	1285
86	15	684
86	15	1182
86	15	1163
86	15	1334
86	15	798
86	15	973
695	53	357
695	53	470
695	14	293
695	53	410
695	53	91
695	14	412
695	53	481
695	14	463
695	53	99
695	14	410
695	14	470
695	53	576
695	53	565
695	53	332
695	14	481
695	53	264
695	14	576
695	14	110
695	14	9
695	14	169
695	14	565
695	53	95
695	53	169
695	53	110
695	53	412
695	53	537
695	14	246
695	53	108
695	53	76
695	53	429
695	14	95
695	53	293
695	53	162
695	53	463
695	53	9
695	53	246
34	30	977
34	45	1266
34	37	1166
34	63	933
34	43	803
34	19	605
34	63	973
34	48	973
34	30	1214
34	30	691
34	45	1101
34	30	592
34	63	834
34	30	1015
34	30	1323
34	30	1001
34	63	684
34	7	619
34	35	1042
34	0	926
34	63	1269
34	30	963
34	30	847
34	63	968
34	37	1328
34	30	605
34	7	1123
34	30	770
34	47	1042
34	7	1168
34	30	795
34	45	1297
34	30	1166
34	7	631
34	30	673
34	15	933
34	15	973
34	15	834
34	15	684
34	15	1269
34	15	968
666	44	144
666	44	413
666	21	260
666	21	143
666	21	144
666	21	142
666	44	142
666	44	143
1148	34	443
1148	21	443
1148	41	301
1148	41	443
1148	34	301
329	30	838
329	30	1015
329	63	1285
329	45	1297
329	63	1269
329	40	329
329	45	1266
329	63	968
329	35	1065
329	38	996
329	45	1101
329	30	1290
329	63	973
329	63	933
329	47	1065
329	7	657
329	30	977
329	7	1200
329	30	1328
329	63	834
329	19	1290
329	54	1209
329	30	1323
329	12	1158
329	48	973
329	63	1156
329	63	927
329	38	1065
329	12	1062
329	7	1118
329	58	1065
329	30	691
329	63	684
329	0	1065
329	37	1328
329	3	772
329	43	803
329	15	1285
329	15	1269
329	15	968
329	15	973
329	15	933
329	15	834
329	15	1156
329	15	927
329	15	684
441	30	1201
441	12	914
441	7	619
441	7	657
441	51	1197
441	37	648
441	12	763
441	30	796
441	63	927
441	20	1318
441	30	731
441	30	1015
441	7	1312
441	63	834
441	19	702
441	19	993
441	42	386
441	30	789
441	63	684
441	45	1101
441	38	918
441	30	690
441	35	1318
441	52	659
441	7	1200
441	19	955
441	19	1060
441	63	973
441	22	1297
441	63	968
441	19	1326
441	3	772
441	37	1201
441	20	1174
441	7	731
441	57	1174
441	7	1118
441	63	1269
441	63	1130
441	30	1180
441	47	1174
441	63	933
441	43	803
441	51	1039
441	38	1007
441	30	907
441	63	1182
441	19	605
441	30	972
441	30	1085
441	30	703
441	48	973
441	12	1126
441	30	597
441	49	1059
441	57	1268
441	30	977
441	30	1331
441	7	1190
441	4	1281
441	15	834
441	15	684
441	15	927
441	15	973
441	15	968
441	15	1269
441	15	1130
441	15	933
441	15	1182
1152	11	260
1152	11	223
1152	11	118
9	19	993
9	7	983
9	63	834
9	24	663
9	51	1298
9	30	670
9	30	1319
9	7	1123
9	7	695
9	63	981
9	30	807
9	63	1182
9	22	945
9	48	1184
9	63	998
9	7	867
9	63	684
9	30	1308
9	7	1246
9	45	761
9	37	952
9	63	933
9	30	695
9	7	1200
9	63	968
9	7	1168
9	43	806
9	63	973
9	30	669
9	19	1234
9	63	1269
9	45	1266
9	63	1184
9	30	983
9	24	783
9	15	834
9	15	981
9	15	1182
9	15	998
9	15	684
9	15	933
9	15	968
9	15	973
9	15	1269
9	15	1184
936	14	562
936	14	298
936	14	527
936	14	253
936	14	293
936	14	430
936	14	553
639	1	16
639	1	570
639	1	513
639	1	393
639	1	470
639	1	416
639	1	370
360	3	685
360	49	582
360	24	663
360	19	788
360	19	993
360	63	933
360	63	684
360	7	619
360	58	1146
360	30	1010
360	45	1101
360	7	631
360	63	1269
360	7	1085
360	7	1200
360	61	587
360	24	783
360	42	424
360	63	1245
360	63	646
360	30	1083
360	63	1182
360	63	834
360	48	973
360	30	789
360	37	938
360	63	968
360	17	990
360	37	952
360	63	1184
360	43	803
360	37	923
360	52	946
360	63	973
360	30	839
360	30	1309
360	37	719
360	63	649
360	15	933
360	15	684
360	15	1269
360	15	1245
360	15	646
360	15	1182
360	15	834
360	15	968
360	15	1184
360	15	973
360	15	649
1315	41	280
1315	21	82
1315	36	82
1315	21	280
1315	21	132
1133	23	411
1133	23	162
1133	23	401
1133	23	448
1133	23	287
1133	23	183
1133	23	516
1133	23	412
1133	23	73
1133	23	229
1133	23	359
1133	23	459
1133	23	136
1133	23	462
1133	23	575
1133	23	285
1133	23	103
1133	23	196
1133	23	186
1133	23	265
1133	23	576
1133	23	424
1133	23	52
1133	23	464
1133	23	560
1133	23	244
1133	23	568
1133	23	490
1133	23	313
1133	23	370
1133	23	274
1133	23	524
1133	23	168
1133	23	343
1133	23	481
1133	23	0
1133	23	436
1133	23	447
1133	23	108
1133	23	339
1133	23	67
478	63	933
478	12	710
478	35	653
478	19	1326
478	55	345
478	63	973
478	47	653
478	30	651
478	47	984
478	30	592
478	35	1120
478	52	986
478	30	847
478	30	691
478	63	684
478	7	1123
478	35	930
478	47	930
478	3	772
478	63	968
478	63	834
478	37	953
478	35	1229
478	35	671
478	35	804
478	47	804
478	19	993
478	47	1229
478	37	923
478	7	1168
478	48	973
478	7	1200
478	47	1161
478	12	733
478	30	963
478	30	1326
478	19	702
478	51	777
478	30	770
478	19	1263
478	43	803
478	20	1229
478	35	1161
478	49	653
478	45	1266
478	63	1269
478	47	671
478	19	1234
478	30	1323
478	30	953
478	61	986
478	47	1120
478	30	1015
478	30	977
478	63	742
478	35	984
478	15	933
478	15	973
478	15	684
478	15	968
478	15	834
478	15	1269
478	15	742
853	31	476
853	31	123
853	31	340
853	31	249
853	31	459
853	31	257
853	31	356
653	34	478
653	25	83
653	21	478
653	34	485
653	25	485
653	21	485
653	25	478
653	21	83
653	34	83
941	27	495
941	27	313
941	27	572
941	27	187
941	27	560
941	27	448
400	30	1078
400	30	1015
400	37	953
400	63	641
400	54	1209
400	63	1163
400	63	1156
400	30	1323
400	63	1324
400	30	911
400	30	651
400	30	953
400	51	1320
400	12	633
400	19	1326
400	63	933
400	7	1200
400	63	1206
400	45	1266
400	30	1248
400	63	742
400	57	1073
400	63	1182
400	63	1184
400	30	977
400	63	1013
400	7	937
400	22	945
400	22	1344
400	30	691
400	45	1297
400	30	1326
400	63	834
400	22	667
400	63	684
400	63	973
400	30	1277
400	12	1109
400	63	1269
400	37	952
400	63	798
400	30	1260
400	45	1101
400	3	685
400	63	968
400	20	1239
400	48	973
400	51	777
400	43	803
400	15	641
400	15	1163
400	15	1156
400	15	1324
400	15	933
400	15	1206
400	15	742
400	15	1182
400	15	1184
400	15	1013
400	15	834
400	15	684
400	15	973
400	15	1269
400	15	798
400	15	968
238	63	684
238	63	968
238	30	847
238	18	650
238	43	803
238	61	727
238	63	1182
238	7	585
238	7	631
238	51	994
238	3	685
238	7	1168
238	30	1168
238	7	1123
238	19	993
238	7	1128
238	0	618
238	63	973
238	16	913
238	30	585
238	63	933
238	16	908
238	30	839
238	38	886
238	63	834
238	63	793
238	30	1214
238	37	952
238	63	1269
238	38	1250
238	19	1326
238	48	973
238	16	1070
238	52	1172
238	63	798
238	63	1013
238	30	1001
238	15	684
238	15	968
238	15	1182
238	15	973
238	15	933
238	15	834
238	15	793
238	15	1269
238	15	798
238	15	1013
251	30	1214
251	63	834
251	3	725
251	63	1269
251	24	783
251	3	1345
251	63	981
251	63	933
251	49	919
251	51	995
251	19	993
251	63	1184
251	48	973
251	30	1123
251	7	1123
251	30	807
251	63	1182
251	63	684
251	43	803
251	63	968
251	38	896
251	63	973
251	24	663
251	7	848
251	37	952
251	63	1206
251	15	834
251	15	1269
251	15	981
251	15	933
251	15	1184
251	15	1182
251	15	684
251	15	968
251	15	973
251	15	1206
784	28	475
784	28	474
784	28	103
784	28	234
784	28	231
845	62	51
845	62	466
845	62	286
845	62	8
845	62	523
845	62	104
636	14	310
636	14	294
636	14	50
636	14	344
636	14	510
636	14	177
636	14	512
636	14	407
636	14	301
636	14	392
636	14	295
636	14	459
636	14	436
159	24	663
159	30	1084
159	37	952
159	19	993
159	63	798
159	17	739
159	63	834
159	43	803
159	38	739
159	16	1186
159	30	789
159	63	973
159	63	1013
159	49	582
159	24	783
159	24	776
159	7	904
159	30	839
159	47	1005
159	30	585
159	61	727
159	7	619
159	30	1083
159	58	872
159	63	1182
159	35	1132
159	38	1159
159	63	1245
159	51	967
159	61	820
159	63	933
159	30	837
159	61	587
159	63	684
159	55	74
159	7	585
159	48	973
159	45	1266
159	30	1327
159	63	793
159	3	685
159	63	968
159	63	1269
159	63	1184
159	15	798
159	15	834
159	15	973
159	15	1013
159	15	1182
159	15	1245
159	15	933
159	15	684
159	15	793
159	15	968
159	15	1269
159	15	1184
59	20	1008
59	0	1069
59	30	1195
59	24	945
59	24	901
59	3	991
59	30	1308
59	30	819
59	30	1136
59	30	801
59	51	879
59	38	852
59	45	1266
59	7	1047
59	63	1182
59	63	617
59	63	1310
59	38	1069
59	30	974
59	19	605
59	30	916
59	30	749
59	30	1015
59	24	978
59	24	824
59	63	973
59	63	968
59	45	1297
59	63	646
59	63	684
59	43	806
59	30	857
59	35	1069
59	30	1350
59	30	795
59	30	1347
59	0	583
59	30	790
59	30	669
59	37	1166
59	24	706
59	24	1181
59	45	1101
59	30	1035
59	30	1191
59	30	743
59	24	1030
59	7	1026
59	30	939
59	57	693
59	63	834
59	30	585
59	7	904
59	49	1127
59	48	1184
59	30	839
59	24	663
59	47	1069
59	63	933
59	24	783
59	7	1200
59	30	780
59	3	726
59	63	827
59	30	983
59	30	1305
59	20	1239
59	7	983
59	24	785
59	63	1184
59	30	623
59	30	1166
59	63	1269
59	30	720
59	15	1182
59	15	617
59	15	1310
59	15	973
59	15	968
59	15	646
59	15	684
59	15	834
59	15	933
59	15	827
59	15	1184
59	15	1269
1000	41	512
1000	36	355
1000	34	148
1000	34	512
1000	34	355
1000	34	133
1000	36	133
119	7	631
119	63	1245
119	19	1234
119	37	938
119	7	1302
119	63	1324
119	48	973
119	63	968
119	63	1269
119	63	811
119	63	981
119	63	973
119	3	772
119	45	1266
119	63	1206
119	12	1097
119	37	952
119	19	993
119	63	1285
119	43	803
119	47	1040
119	63	1163
119	63	834
119	51	1287
119	63	1184
119	7	1346
119	7	904
119	63	684
119	63	1182
119	15	1245
119	15	1324
119	15	968
119	15	1269
119	15	811
119	15	981
119	15	973
119	15	1206
119	15	1285
119	15	1163
119	15	834
119	15	1184
119	15	684
119	15	1182
1206	31	255
1206	31	435
1206	31	286
1206	31	62
1206	31	297
1206	31	258
1206	31	494
1206	31	268
1206	31	243
1206	31	244
1206	31	267
1206	31	169
1206	31	145
1206	31	468
1206	31	497
1206	31	527
1206	31	254
1206	31	313
1206	31	234
1206	31	246
1206	31	491
1206	31	3
1206	31	408
1206	31	104
1206	31	561
1206	31	479
1206	31	61
1206	31	167
1206	31	117
1206	31	294
1206	31	190
1206	31	546
1206	31	540
1206	31	409
1206	31	541
1206	31	229
1206	31	562
1206	31	473
1206	31	559
1206	31	316
1206	31	119
1206	31	80
1206	31	110
1206	31	285
1206	31	273
1206	31	134
1206	31	572
1206	31	298
1206	31	270
1206	31	262
1206	31	261
1206	31	121
1206	31	242
1206	31	434
1206	31	399
1206	31	367
1206	31	550
1206	31	288
1206	31	275
1206	31	141
1206	31	74
1206	31	253
1206	31	287
1206	31	556
1206	31	295
1206	31	227
1206	31	436
1206	31	179
1206	31	535
1206	31	166
1206	31	305
1206	31	306
1206	31	250
1206	31	292
1206	31	375
1206	31	400
1206	31	168
1206	31	552
1206	31	10
1206	31	291
1206	31	99
1206	31	283
1206	31	301
1206	31	274
1206	31	115
1206	31	186
1206	31	293
1206	31	213
1206	31	265
1206	31	290
1206	31	560
1206	31	86
1206	31	214
1206	31	161
1206	31	542
1206	31	100
1206	31	437
1206	31	576
1206	31	564
1206	31	269
1206	31	260
1206	31	410
1206	31	460
1206	31	177
1206	31	303
1206	31	427
1206	31	310
1206	31	314
1206	31	23
1206	31	256
1206	31	35
1206	31	430
1206	31	194
1206	31	251
1206	31	157
1206	31	148
1206	31	259
1206	31	312
1206	31	418
1206	31	543
1206	31	73
1206	31	536
1206	31	114
1206	31	475
1206	31	89
1206	31	146
1206	31	428
1206	31	13
1206	31	407
1206	31	282
1206	31	553
1206	31	455
1206	31	300
1206	31	537
1206	31	236
1206	31	457
1206	31	21
1206	31	495
1206	31	416
1206	31	328
1324	31	269
1324	31	86
1324	31	61
1324	31	119
1324	31	179
1324	31	13
1324	31	437
1324	31	157
1324	31	227
1324	31	409
1324	31	99
1324	31	166
1324	31	169
1324	31	328
1324	31	145
1324	31	314
1324	31	282
1324	31	291
1324	31	416
1324	31	428
1324	31	300
1324	31	310
1324	31	306
1324	31	270
1324	31	418
1324	31	62
1324	31	560
1324	31	407
1324	31	292
1324	31	234
1324	31	543
1324	31	400
1324	31	435
1324	31	190
1324	31	491
1324	31	10
1324	31	194
1324	31	546
1324	31	305
1324	31	214
