epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.23534677922725677	0.04972430691123009	0.24225943481449377	0.21454139053821564	0.09057512134313583	0.23036691251657224
20.0	0.22147652506828308	0.050061117857694626	0.22885807565756436	0.2062639743089676	0.08785737305879593	0.22138422152707557
30.0	0.21744969487190247	0.049087464809417725	0.22083371106731547	0.20000001788139343	0.08712063729763031	0.21309645479985045
40.0	0.21387025713920593	0.04403223097324371	0.219325383451616	0.19552573561668396	0.08121985197067261	0.20883734500215514
50.0	0.21476510167121887	0.04645576700568199	0.21791251609452353	0.1977628618478775	0.08550939708948135	0.21054802459402755
60.0	0.21073824167251587	0.04379931837320328	0.217285422533714	0.19149889051914215	0.07969783246517181	0.2057394042394356
70.0	0.19552575051784515	0.04335145652294159	0.20418133110294556	0.1879194676876068	0.08051875233650208	0.19989531000093738
80.0	0.20581656694412231	0.04408220946788788	0.21047251853316593	0.19060403108596802	0.08264517784118652	0.20298283606725126
90.0	0.20357944071292877	0.045196134597063065	0.2098111720657921	0.19351230561733246	0.0843292698264122	0.206176620163711
100.0	0.19552575051784515	0.04371069744229317	0.1979351446819195	0.18948544561862946	0.08116041868925095	0.19800311026972828
110.0	0.2017897218465805	0.04364090412855148	0.20182918619791793	0.19440717995166779	0.08369795978069305	0.20227081703468422
120.0	0.20939598977565765	0.04490279406309128	0.21279779493744008	0.19328859448432922	0.08280368149280548	0.20531018134934903
