epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.05906040221452713	0.011694644577801228	0.059258707714986786	0.055928412824869156	0.02251560613512993	0.05797962817418506
20.0	0.06487695872783661	0.013516463339328766	0.06614355905834869	0.06107382848858833	0.02523762173950672	0.06419559756124117
30.0	0.06487695872783661	0.013460266403853893	0.06988485805459449	0.06890380382537842	0.028531163930892944	0.0725260742721316
40.0	0.08053690940141678	0.017284171655774117	0.08510657426529972	0.07964206486940384	0.03236833214759827	0.08441518039187046
50.0	0.10067114233970642	0.021165652200579643	0.10668092730118658	0.0946308821439743	0.03983323276042938	0.10244250055289508
60.0	0.12527963519096375	0.02607588656246662	0.1312755047480863	0.11118568480014801	0.045134685933589935	0.12167135635147487
70.0	0.1534675508737564	0.031594280153512955	0.16018168366407307	0.13780760765075684	0.057339951395988464	0.1500558811462216
80.0	0.1825503557920456	0.03994341939687729	0.18961684659179182	0.15928411483764648	0.0666135773062706	0.17470805901093361
90.0	0.20268458127975464	0.04503064975142479	0.2099482701490335	0.17606264352798462	0.07560839504003525	0.19350328949265966
100.0	0.2143176794052124	0.047576904296875	0.22632160135491453	0.18881432712078094	0.08183221518993378	0.21004295942355272
110.0	0.22997763752937317	0.05131778493523598	0.24579558298052553	0.19731542468070984	0.0845218300819397	0.2230314879350153
120.0	0.23803134262561798	0.05329465866088867	0.2543877452334619	0.20447425544261932	0.08916913717985153	0.2308686864142544
130.0	0.2393735945224762	0.053856492042541504	0.2546030563628816	0.2069351226091385	0.09133656322956085	0.23283211807595633
140.0	0.24161075055599213	0.05451531708240509	0.2566195557064651	0.20917226374149323	0.09189745783805847	0.23475423656233835
150.0	0.23847876489162445	0.052030883729457855	0.2544934924166842	0.2116331160068512	0.09333236515522003	0.23624720672443447
160.0	0.23892618715763092	0.05127903074026108	0.25540719607403956	0.21342280507087708	0.09615259617567062	0.23802035194197357
170.0	0.23847876489162445	0.05106528848409653	0.25480706713197115	0.21275168657302856	0.09549739956855774	0.23737459088278745
180.0	0.2420581728219986	0.052703481167554855	0.2579086984433223	0.21342281997203827	0.09622611105442047	0.23846475690565336
190.0	0.24563759565353394	0.054087117314338684	0.262884169044844	0.2149888277053833	0.09724625945091248	0.24157584441891006
200.0	0.2487695813179016	0.05486827716231346	0.26696612536404324	0.21588367223739624	0.09775473177433014	0.24412755168192676
210.0	0.2527964413166046	0.055932965129613876	0.2722705639380667	0.21789710223674774	0.09827037900686264	0.24774042414915728
220.0	0.25771814584732056	0.05822424218058586	0.2787302781844136	0.2214765101671219	0.09948960691690445	0.25296523856350084
230.0	0.26085013151168823	0.059157151728868484	0.2838796219285423	0.22595077753067017	0.10058090090751648	0.2581325376881916
240.0	0.2626398503780365	0.05914450064301491	0.28500427128045813	0.22841162979602814	0.10186637938022614	0.2600388540917938
250.0	0.2697986662387848	0.06200716271996498	0.29070073359379733	0.23064877092838287	0.10314431041479111	0.2629289776506984
260.0	0.27695751190185547	0.06445521861314774	0.29606622898684487	0.23422817885875702	0.10503236949443817	0.26639191828232356
270.0	0.2809843420982361	0.06456711888313293	0.2985519272378538	0.24026845395565033	0.10689801722764969	0.2707965769440562
280.0	0.2823266386985779	0.06497896462678909	0.29901536895773984	0.2440716028213501	0.10908124595880508	0.2733687681267449
290.0	0.2859060764312744	0.06562086939811707	0.30123409781535176	0.24653242528438568	0.10993438959121704	0.27545571547226905
300.0	0.2876957654953003	0.06639759987592697	0.3021213657039502	0.24944071471691132	0.11246362328529358	0.2777019444082839
310.0	0.28993290662765503	0.06611328572034836	0.3054314724107944	0.2507830262184143	0.11365877091884613	0.28041522941076896
320.0	0.28948548436164856	0.06605824828147888	0.3052949245362154	0.25436240434646606	0.11465121060609818	0.283114015048469
330.0	0.29082775115966797	0.06635184586048126	0.3074057532260252	0.2552572786808014	0.11530660837888718	0.2845732930831057
340.0	0.2890380620956421	0.06607896089553833	0.30643075472275777	0.25704699754714966	0.11590570956468582	0.2857984506827627
350.0	0.28948548436164856	0.06603379547595978	0.30710104872806	0.25615209341049194	0.11514388769865036	0.28510342708719016
360.0	0.2903803288936615	0.06601235270500183	0.3086428070159464	0.2559284269809723	0.11536059528589249	0.2856474320187469
370.0	0.28948548436164856	0.06622505933046341	0.3089174140434881	0.255257248878479	0.11500050872564316	0.28563387371263427
380.0	0.28859061002731323	0.06610315293073654	0.30648118142807695	0.25570470094680786	0.11419860273599625	0.28463068787292434
390.0	0.29217004776000977	0.06687965244054794	0.3083218870263889	0.2559284269809723	0.11429329961538315	0.2846834107435999
400.0	0.2948545813560486	0.0678342878818512	0.31082599288511026	0.2572706937789917	0.11583121865987778	0.286212593861386
410.0	0.2957494556903839	0.068645179271698	0.31174335875639153	0.25838926434516907	0.11666449159383774	0.2873720949217873
420.0	0.2957494258880615	0.06803282350301743	0.31132487840190015	0.26017895340919495	0.11713747680187225	0.2884964842315062
430.0	0.29664430022239685	0.06791821867227554	0.31167987076984044	0.26017898321151733	0.11718717217445374	0.28825841675415503
440.0	0.2970917522907257	0.0681002289056778	0.31284141317004716	0.2579418420791626	0.11632039397954941	0.28750647419429093
450.0	0.296196848154068	0.06765922904014587	0.3114745084041298	0.259284108877182	0.116651751101017	0.28790521888261866
