epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.21521252393722534	0.04645506665110588	0.22499351075221194	0.18232661485671997	0.07944722473621368	0.20315940470395108
20.0	0.2532438635826111	0.05583289638161659	0.2712501728741864	0.2183445394039154	0.0979573130607605	0.2470314430275413
30.0	0.2890380322933197	0.06564591079950333	0.3037989691577416	0.254138708114624	0.11489572376012802	0.28150696914806767
40.0	0.2845637798309326	0.06406284868717194	0.30166471956193175	0.25749441981315613	0.1174880638718605	0.2849171913934951
50.0	0.29127517342567444	0.06437835097312927	0.30349698562588084	0.258165568113327	0.1152416467666626	0.2831879207231572
60.0	0.285906046628952	0.06326881796121597	0.3000658574920435	0.2532438337802887	0.11272986978292465	0.27999997965884654
70.0	0.2796420454978943	0.06120417267084122	0.29204000349434844	0.25436243414878845	0.11118992418050766	0.2769442432225518
80.0	0.2778523564338684	0.060643114149570465	0.28868464254997583	0.24809841811656952	0.10845787078142166	0.2715029240467118
90.0	0.27427294850349426	0.060377124696969986	0.2807518243128522	0.24250558018684387	0.10440916568040848	0.2626637107595783
100.0	0.26487699151039124	0.05702444911003113	0.2751939505147194	0.24093958735466003	0.1043677031993866	0.26163657763528503
110.0	0.2706935405731201	0.05909271538257599	0.27810292523803787	0.2407158613204956	0.10438591986894608	0.26103958457722115
120.0	0.26308727264404297	0.05831099674105644	0.27302823151770583	0.2387024611234665	0.10496710985898972	0.2597834660822375
130.0	0.26085013151168823	0.05719111114740372	0.26827850899097855	0.2322147786617279	0.10119951516389847	0.25268612926906026
