epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.21387025713920593	0.0459919199347496	0.22394707444647444	0.18232661485671997	0.07964901626110077	0.20281090966204238
20.0	0.2527964115142822	0.05542203038930893	0.27110449744575693	0.21744967997074127	0.09795407205820084	0.24659028736752786
30.0	0.28948545455932617	0.06561394780874252	0.30438288363273647	0.2534675598144531	0.1151542067527771	0.2812369356155752
40.0	0.2876957654953003	0.06450358033180237	0.3033396005128405	0.25615212321281433	0.11736170947551727	0.28400242616614363
50.0	0.28948548436164856	0.06406055390834808	0.3011577840131599	0.25771811604499817	0.11561371386051178	0.28198804834201224
60.0	0.28411635756492615	0.06282388418912888	0.2985685317195676	0.2532438337802887	0.11317706853151321	0.27986440227288717
70.0	0.27740493416786194	0.06083697825670242	0.28925179286149444	0.2552572786808014	0.11148040741682053	0.2764618876831709
80.0	0.2751677930355072	0.06021146476268768	0.2853539356070397	0.24630874395370483	0.10799983888864517	0.26903619939141293
90.0	0.272483229637146	0.06056245416402817	0.2788441851822734	0.2420581579208374	0.10383129864931107	0.2617471695525598
100.0	0.2671141028404236	0.057248108088970184	0.27578767440581997	0.2400447428226471	0.10453075915575027	0.2603500945030659
110.0	0.268456369638443	0.05814554542303085	0.27629911268801677	0.2400447428226471	0.1048106700181961	0.260388977754029
120.0	0.2653243839740753	0.05880461633205414	0.27436149407593974	0.2380313277244568	0.10477153956890106	0.2594831638157999
130.0	0.25906041264533997	0.056461989879608154	0.26646204550852515	0.23243847489356995	0.10126089304685593	0.2521746187258008
